,Sold Price
3509,1670000.0
31796,1350000.0
6385,1210000.0
17079,455000.0
40444,220000.0
30599,545000.0
13155,752000.0
16388,840000.0
13083,2955000.0
38211,1600000.0
7757,1900000.0
8994,1275000.0
41272,445000.0
10984,510000.0
16636,819000.0
5929,1350000.0
24911,818026.0
3149,1285000.0
30515,185000.0
27380,990000.0
7460,1250000.0
23607,465000.0
6049,590000.0
26929,840000.0
6543,2020000.0
39664,763000.0
41304,690000.0
42951,515000.0
36023,250000.0
29843,1425000.0
37517,750000.0
39683,505000.0
2089,1200000.0
13503,1095000.0
43555,117500.0
16119,2700000.0
24400,762000.0
32547,3287972.0
20040,515000.0
2737,490000.0
35429,375000.0
13221,1010000.0
46565,335000.0
15070,998000.0
36994,267000.0
34948,1020000.0
15902,860000.0
30636,1025000.0
20581,645000.0
3234,1746000.0
22142,945000.0
1748,830000.0
26972,642000.0
11158,1100000.0
24213,3500000.0
44138,427500.0
27501,1050000.0
43375,800000.0
972,500000.0
40937,1177279.0
19808,335000.0
5688,270000.0
24492,371000.0
27778,735000.0
20750,1140000.0
40035,454000.0
25986,1530000.0
45119,715000.0
44104,486000.0
12615,1061000.0
46696,703000.0
38498,745000.0
23814,825000.0
22928,608000.0
22034,350000.0
8563,215000.0
4514,1285000.0
20275,1250000.0
33113,860000.0
42885,695000.0
12083,2060000.0
34917,1067500.0
18808,415500.0
3338,935000.0
21712,1535500.0
6052,1589000.0
37151,150000.0
7751,2380000.0
12125,1130000.0
35057,1380000.0
10878,1280000.0
39974,240000.0
15719,545000.0
5724,345000.0
44359,1530000.0
36241,2062500.0
3489,2500000.0
2663,2065000.0
39832,573000.0
14498,1212750.0
22499,1460000.0
23067,2300000.0
28567,880000.0
37557,770000.0
8799,1050000.0
29177,600000.0
39524,799000.0
40891,872500.0
19063,1498000.0
45121,1040000.0
13474,1735000.0
4864,1070000.0
18412,1975000.0
33675,1100000.0
12359,690000.0
37501,1755000.0
19622,1705000.0
6708,952500.0
2619,1700000.0
12046,270000.0
25757,625000.0
30237,680000.0
22805,4995000.0
43199,1350000.0
25920,254000.0
21012,1150000.0
45067,741000.0
25455,989000.0
118,2175000.0
36933,1470000.0
14268,1200000.0
37658,3800000.0
43672,285000.0
835,1625000.0
41079,385000.0
12212,1250000.0
46920,755000.0
2296,170000.0
41529,1440000.0
2962,2300000.0
374,4000000.0
35214,1725000.0
14416,1350000.0
21549,1375711.0
32223,590000.0
38253,231000.0
46470,290000.0
15091,1620000.0
9426,2338250.0
3445,1205000.0
40969,558000.0
36207,2450000.0
47398,308000.0
34648,700000.0
12676,2705000.0
24890,1275000.0
6749,1088000.0
21385,2940000.0
2860,560000.0
6246,650000.0
26931,243000.0
8003,3225000.0
42724,1425000.0
19642,1050000.0
44744,757000.0
25732,700000.0
46330,532500.0
40440,1015000.0
14238,840000.0
37931,500000.0
38201,1750000.0
3328,2895000.0
27503,120000.0
25924,1350000.0
12867,805000.0
46649,679500.0
10427,365000.0
36798,875000.0
41251,1350000.0
20459,1049000.0
17187,1920000.0
46072,3450000.0
22262,1238800.0
33872,495500.0
16571,385000.0
17985,838000.0
26620,450000.0
16232,1000000.0
12805,800000.0
23474,445000.0
44490,725000.0
43419,427500.0
34782,1595000.0
3809,1950000.0
14698,640000.0
38132,1310000.0
23647,762000.0
3422,769000.0
4084,1309000.0
10656,1040000.0
22524,5950000.0
46334,2228500.0
37443,311000.0
6838,545000.0
34296,477000.0
18548,400000.0
28983,1380000.0
16459,1395000.0
9328,2355000.0
44266,717500.0
26953,497000.0
1332,660000.0
4196,475000.0
28308,2020000.0
40465,2950000.0
33313,1930000.0
14289,399000.0
26279,229000.0
9544,903333.0
33993,500000.0
32157,344000.0
7914,1310000.0
44922,665000.0
20946,1135000.0
4891,450000.0
14837,1245000.0
45367,1205000.0
34216,120000.0
19938,685000.0
45131,1170000.0
17376,745000.0
3729,3000000.0
40235,1275000.0
15515,433531.0
41500,1210000.0
19273,2360000.0
4862,750000.0
39447,200000.0
3208,1010000.0
26628,1385000.0
2272,690000.0
395,781000.0
39858,775000.0
44069,5700000.0
158,3055000.0
19116,3115000.0
34663,2150000.0
25515,197000.0
23440,762500.0
26601,1185000.0
5765,555000.0
46276,1422000.0
19696,1884000.0
5237,3995000.0
1015,457000.0
33620,799000.0
13970,1100000.0
19336,1135000.0
25393,1850000.0
27576,317000.0
45555,2350000.0
38127,3280000.0
32592,1270000.0
47072,207500.0
14903,2748000.0
6895,690000.0
26388,2015000.0
6554,1933000.0
31459,1900000.0
17282,320000.0
31083,3025000.0
14699,1450000.0
31566,615000.0
40837,2315000.0
23080,2850000.0
1138,710000.0
21465,725000.0
23361,1410000.0
28176,253500.0
43316,276000.0
16049,169500.0
34098,975000.0
42118,500000.0
45797,475000.0
35242,615000.0
44478,340000.0
14121,1170000.0
37333,1595000.0
26419,1085000.0
36583,1051000.0
5303,1065000.0
24368,506300.0
33000,4800000.0
7583,900000.0
5491,350000.0
45940,558000.0
16550,575000.0
47395,535000.0
44981,800000.0
20000,1695000.0
11579,740000.0
40246,915000.0
13770,975000.0
27604,660000.0
46081,275000.0
37576,605000.0
36188,800000.0
10844,900000.0
41113,960000.0
1981,565000.0
37654,433500.0
1771,1025000.0
22602,530000.0
11517,2026000.0
3761,699000.0
15109,1512000.0
41389,982000.0
44558,370000.0
46106,1350000.0
30909,1622500.0
45276,565000.0
28269,569000.0
11461,1215000.0
38452,1150000.0
24124,449000.0
35367,899500.0
17013,778000.0
46600,305200.0
46266,1000000.0
16724,1020000.0
30635,250000.0
1580,220000.0
9031,2295000.0
42308,2350000.0
40949,787500.0
18188,725000.0
3079,1360000.0
27947,3200000.0
25916,971000.0
29470,910000.0
11108,1110000.0
45753,880000.0
37646,705000.0
25858,1208000.0
29707,1350000.0
39915,880000.0
46318,290000.0
16775,1397500.0
10805,1500000.0
36120,636000.0
1192,899000.0
6447,560000.0
35702,1950000.0
5445,3200000.0
10371,3329000.0
15731,2100000.0
13916,760000.0
34568,643000.0
44376,562000.0
25765,240000.0
28976,1610000.0
4865,960000.0
41659,2900000.0
22077,1475000.0
2385,1950000.0
35505,3400000.0
2285,1430000.0
25367,1130000.0
16114,1798000.0
34384,615000.0
2549,691000.0
350,925000.0
20927,2475000.0
592,1300000.0
1874,1785000.0
37535,2270000.0
44988,527000.0
21527,2090000.0
46352,950000.0
29731,550000.0
31693,1255000.0
47200,2075000.0
33800,857900.0
1582,1550000.0
42507,365000.0
38912,823000.0
15304,1660000.0
33111,1030000.0
22346,885000.0
26450,505000.0
28002,1025000.0
11282,2200000.0
8163,245000.0
9165,2200000.0
6085,2678000.0
13619,850000.0
37899,3600000.0
13130,685000.0
41212,708000.0
35436,700000.0
16666,5700000.0
26057,1125000.0
18750,1486000.0
6103,865000.0
37802,2349000.0
13719,355000.0
30213,629000.0
33752,340000.0
21291,405000.0
11149,755000.0
33328,649999.0
14908,700000.0
24857,3900000.0
11789,6150000.0
13758,925000.0
13360,1051000.0
8358,946500.0
40637,339500.0
6168,1290000.0
12497,548000.0
3354,2100000.0
31783,450000.0
24785,254500.0
38847,4845000.0
30167,1010000.0
4633,645000.0
23642,1920000.0
42341,1695000.0
21782,5750000.0
47402,1475000.0
28772,840000.0
31956,462000.0
26223,1873000.0
42643,2850000.0
26204,579000.0
9396,1300000.0
25650,3250000.0
9714,2500000.0
25797,450000.0
37401,650000.0
31333,730000.0
40489,350000.0
29267,773000.0
11996,360000.0
13234,2700000.0
1973,1925000.0
15230,1300000.0
43542,2000000.0
8014,2125000.0
24965,1123000.0
14401,360000.0
23584,1275000.0
22519,1075000.0
16789,2500000.0
11753,857000.0
19608,1600000.0
37298,235000.0
24268,925000.0
36919,260000.0
41959,475000.0
35719,3800000.0
29401,1280000.0
35652,1100000.0
45338,2778750.0
28393,799000.0
27019,658000.0
34055,246500.0
45271,1090000.0
43769,395000.0
8217,1832000.0
26647,650000.0
14755,850000.0
24786,498000.0
39362,2300000.0
14459,226000.0
31348,3700000.0
46537,950000.0
30047,1790000.0
20785,1040000.0
3775,1850000.0
35210,360000.0
26773,475000.0
42570,750500.0
16199,2450000.0
31462,1004000.0
8194,880000.0
4306,1265000.0
42565,475000.0
174,1062000.0
30533,1200000.0
29573,280000.0
40924,539900.0
22605,815000.0
26272,225000.0
26932,770000.0
27085,1050000.0
34903,1430000.0
42406,1150000.0
16015,682000.0
26560,545000.0
22918,1920000.0
25365,930000.0
42064,355000.0
43661,155000.0
35293,1650000.0
18676,1425000.0
30137,899000.0
32766,135000.0
45380,420000.0
37803,335000.0
20524,1795000.0
32732,1175000.0
43161,1300000.0
5535,190000.0
17274,485000.0
13376,1600000.0
8109,3100000.0
16934,1460000.0
13727,1475000.0
40498,400000.0
15728,728000.0
16048,678000.0
1725,2100000.0
35576,960000.0
19639,515000.0
5620,650000.0
40750,1950000.0
35626,1005000.0
29723,2200000.0
39288,1450000.0
33606,520000.0
3586,1425000.0
713,1720000.0
5483,1970000.0
11196,1135000.0
31171,1460800.0
47211,3495000.0
9691,120000.0
830,1090000.0
41677,540000.0
18163,780000.0
24639,2700000.0
4597,830000.0
36454,1119000.0
13951,1505000.0
31864,945000.0
45180,605000.0
10779,1083000.0
29278,449000.0
28471,230000.0
18993,4250000.0
39623,980000.0
3930,465000.0
33377,810000.0
23971,3315000.0
38738,1490000.0
7261,1200000.0
32344,210000.0
34026,1310000.0
33259,869000.0
33510,250000.0
731,935000.0
42974,715000.0
40610,415000.0
11858,789500.0
37032,600000.0
40602,2650000.0
46627,348000.0
43321,980000.0
1616,1835000.0
26270,575000.0
542,1200000.0
14672,760000.0
18383,525000.0
23086,2900000.0
22501,485000.0
39192,420000.0
13387,721000.0
16334,1155000.0
25603,900000.0
24721,360000.0
44686,1000000.0
36087,1885000.0
25988,747500.0
15513,420000.0
2778,1350000.0
31660,1704060.0
45096,1085000.0
32973,995000.0
27592,655000.0
24049,1150000.0
28412,2750000.0
15444,2617000.0
5489,1000000.0
500,800000.0
40390,6075000.0
20034,640000.0
46605,250000.0
10957,1310000.0
22556,510000.0
8379,955000.0
14843,1170000.0
22386,450000.0
38485,275000.0
47351,430000.0
13742,560000.0
38293,199000.0
1466,1249000.0
44449,485000.0
15254,950000.0
46025,4200000.0
38429,1570000.0
25258,428000.0
32352,813000.0
29164,1100000.0
27779,2300000.0
27881,519888.0
394,198000.0
18372,859000.0
3325,190500.0
36000,570000.0
23008,1952500.0
42012,2325000.0
42765,626000.0
44846,425000.0
44128,2800000.0
28943,860000.0
38403,595000.0
24769,1690000.0
24992,608000.0
38503,312000.0
45865,405000.0
2599,1128888.0
24598,1085000.0
15369,928000.0
25488,160000.0
25615,685000.0
2275,510000.0
5394,1370000.0
23968,828100.0
22523,2000000.0
15242,740000.0
20428,1166000.0
45874,485500.0
946,1425000.0
33231,1240000.0
21552,1235000.0
28137,1290000.0
23153,2230000.0
19719,2575000.0
30128,722500.0
29386,1400000.0
5892,700000.0
1344,1825000.0
30170,1450000.0
23896,700000.0
24217,1050000.0
22662,1710000.0
3642,1111000.0
37567,1260000.0
33631,210000.0
9455,1720000.0
39627,3850000.0
23643,3380000.0
30426,325000.0
4719,2100000.0
10396,1900000.0
43520,800000.0
37255,1170000.0
10339,1300000.0
14554,1190000.0
23115,1515000.0
11866,523000.0
22471,1170000.0
24004,3300000.0
12099,1160000.0
16635,180000.0
32261,480000.0
34862,1295000.0
31396,1300000.0
31825,1150000.0
11893,220000.0
10278,1949000.0
18267,1478300.0
26504,1045000.0
30077,1750000.0
37762,759000.0
8467,650000.0
9463,745000.0
25293,815000.0
40880,1575000.0
5637,485000.0
28302,710000.0
21299,475000.0
15169,1195000.0
13408,950000.0
34851,423500.0
13897,2888000.0
8763,640000.0
28326,784000.0
42838,2225000.0
1105,560000.0
25799,2658665.0
6291,1002000.0
5419,949000.0
47330,1001000.0
29497,190000.0
14162,1250000.0
6117,1455000.0
37067,199000.0
47185,990000.0
43671,905000.0
22740,104900.0
28765,800000.0
35389,610000.0
10272,2400000.0
34838,1027000.0
32955,190000.0
27052,1155000.0
45719,350000.0
12464,715000.0
21592,234000.0
3306,1050000.0
13841,2100000.0
17409,1755000.0
43149,421000.0
43302,311000.0
20736,1460000.0
11842,584000.0
37693,2227000.0
43575,281000.0
18900,1160000.0
1207,1360000.0
32631,779000.0
43901,2595000.0
12721,1400000.0
32510,635000.0
27188,1120000.0
16302,1055000.0
8306,685000.0
1895,998000.0
13451,117000.0
10389,1460000.0
44729,755000.0
42740,195000.0
10188,4205000.0
41284,1440000.0
34773,408000.0
45522,633000.0
3717,449000.0
17221,296500.0
16873,3360000.0
24063,2350000.0
35868,1288000.0
15236,1250000.0
23244,362000.0
45160,270000.0
40987,850000.0
46965,1775000.0
260,1900000.0
32669,580000.0
11681,445501.0
30928,575000.0
22132,2050000.0
36,895000.0
10934,915000.0
5623,1760000.0
13639,980000.0
37373,125000.0
40700,625000.0
21539,270000.0
7369,1765000.0
40144,485000.0
9607,280000.0
12329,470000.0
5350,1325000.0
36732,1945000.0
28263,1290000.0
28309,3075000.0
13167,2570000.0
45588,602000.0
26258,1420000.0
14861,1070000.0
43339,660000.0
17905,2625000.0
46955,565000.0
11859,850000.0
35746,234000.0
765,2250000.0
33520,475000.0
2462,750000.0
9053,2425000.0
41553,2825888.0
45238,2500000.0
10226,1825000.0
2689,410000.0
25260,3663000.0
42784,155000.0
32348,1500000.0
9529,3560000.0
39555,450000.0
46187,1969000.0
15408,4360000.0
21030,505000.0
42035,640000.0
14096,1157500.0
14168,393500.0
14474,1369000.0
25950,1350000.0
37224,205000.0
3705,730000.0
41883,1655000.0
24285,1075000.0
38839,1035000.0
18266,1098000.0
17445,3300000.0
13447,880000.0
14104,1202300.0
26919,518100.0
41526,405000.0
15150,670000.0
42677,429000.0
20583,2100000.0
26852,3450000.0
45835,1630000.0
25867,210000.0
38876,3200000.0
1729,1085000.0
18128,900000.0
31395,240000.0
18897,1400000.0
34999,545000.0
24926,1465000.0
24519,2310000.0
44918,535000.0
28317,1295000.0
7809,1505000.0
37608,775000.0
15575,325000.0
28655,1150000.0
41454,526500.0
12702,445000.0
39552,559000.0
47340,660000.0
26128,1701000.0
4936,1390000.0
30766,2025000.0
35749,3695000.0
28962,569000.0
18976,2400000.0
8521,665000.0
8935,3100000.0
11160,475000.0
42027,1160000.0
14883,1740000.0
47427,2267500.0
3636,1550000.0
36693,1755000.0
7346,775000.0
9876,1798000.0
32531,360000.0
47063,420000.0
29511,555000.0
15814,550000.0
7909,1400000.0
23856,378000.0
27486,497000.0
44026,938888.0
18767,1430000.0
20637,480000.0
46283,3900000.0
19541,685000.0
4318,2500000.0
37782,810000.0
44508,950000.0
43139,325000.0
24513,175000.0
2640,1800000.0
11993,565000.0
3499,975000.0
16989,810000.0
23390,3170000.0
30479,612000.0
19393,495000.0
14273,1440000.0
39941,1140000.0
21649,2875000.0
34052,135000.0
21281,1710000.0
39120,1580000.0
34878,167000.0
17637,1645000.0
39025,1100000.0
2142,229900.0
29624,425000.0
17945,585000.0
34397,938000.0
46780,1350000.0
22184,1280000.0
30188,285000.0
3936,1060000.0
40835,278000.0
1044,540000.0
8069,2700000.0
27833,225000.0
9086,1650000.0
36578,815000.0
43630,575000.0
35693,509000.0
35387,1400000.0
24818,1150000.0
7934,1235000.0
39479,2907399.0
35723,820000.0
45794,330000.0
30813,850000.0
33200,295000.0
39382,1300000.0
1407,360000.0
30638,1410000.0
24994,520000.0
21623,1705000.0
23738,349000.0
44301,965000.0
34633,414000.0
18800,375000.0
36912,1510000.0
38587,549000.0
721,1199000.0
21641,1685000.0
36603,370000.0
41074,605000.0
11614,347000.0
24245,1205000.0
41462,1190000.0
45649,1965228.0
2448,1474000.0
12983,2230000.0
11696,2300000.0
5145,6250000.0
28204,485000.0
12545,1925000.0
34910,1950000.0
15411,725000.0
46601,520000.0
33912,515000.0
25947,1398000.0
42173,346000.0
36485,555000.0
7347,489000.0
28979,1350000.0
40999,2295000.0
7646,4050000.0
10168,780000.0
39805,1183000.0
18462,350000.0
34453,445000.0
31556,699500.0
77,1410000.0
47338,872000.0
10362,1451000.0
24227,2800000.0
37633,1800000.0
34820,480000.0
46451,480000.0
2767,250000.0
6019,1400000.0
42664,869000.0
11106,475000.0
41997,775000.0
13087,250000.0
5559,875000.0
3135,960000.0
2850,710000.0
17243,390000.0
24497,915000.0
5720,1550000.0
17134,102500.0
4516,408000.0
12335,1685000.0
14240,710000.0
12304,1950000.0
43303,530000.0
34637,630000.0
28491,886500.0
4016,960000.0
20098,1249000.0
32661,1580000.0
47144,975000.0
24200,387000.0
24413,565500.0
45266,1227000.0
12177,410000.0
6928,1350000.0
46934,535000.0
8372,1390000.0
22410,1600000.0
25981,2380000.0
42505,615000.0
40083,1027000.0
10266,1830000.0
28094,2300000.0
40108,950000.0
11654,2325000.0
19043,1098000.0
10350,605000.0
10892,2460000.0
33532,1388000.0
30083,1400000.0
45295,290000.0
9127,599000.0
26387,1150000.0
44958,540000.0
40334,579000.0
19945,750000.0
17939,1760000.0
25266,830000.0
12472,230000.0
37416,1260000.0
29527,1050000.0
34225,516000.0
15894,510000.0
32846,125000.0
18492,1125000.0
31704,363800.0
29763,270000.0
15577,650000.0
24996,775000.0
43289,1365000.0
10574,1220000.0
31970,900000.0
18146,1300000.0
16154,660000.0
33228,920000.0
34708,932000.0
7912,1830777.0
26425,1180000.0
44974,500000.0
6083,600000.0
45608,600000.0
34383,3950000.0
46327,998000.0
23632,1600000.0
28783,483000.0
8814,625000.0
8872,1635000.0
27731,960000.0
41578,725000.0
30216,2600000.0
26969,715000.0
36367,1520000.0
13966,1050000.0
3830,650000.0
38613,487000.0
12981,345000.0
36782,818000.0
18395,790000.0
46434,570000.0
10944,850000.0
38932,638000.0
7932,1150000.0
41919,445000.0
41775,3730000.0
10771,515000.0
39263,818000.0
7103,1200000.0
37702,799000.0
33009,700000.0
28092,635000.0
30550,2650000.0
40894,1450000.0
709,757000.0
41812,438000.0
3466,550000.0
28611,879000.0
37303,505000.0
25275,1141000.0
1885,2400000.0
11367,125000.0
39848,790000.0
41359,1250000.0
9902,700000.0
610,2428000.0
8082,1620000.0
4249,2458000.0
13150,360000.0
9723,1005000.0
32379,935000.0
10600,920000.0
15216,1238000.0
22852,1200000.0
15457,615000.0
17914,3096000.0
33198,525000.0
36017,599000.0
21843,1470000.0
6753,830000.0
12959,506000.0
11345,2076000.0
193,2100000.0
38790,785000.0
11289,1361000.0
9523,785000.0
45789,685000.0
11111,870000.0
40705,800000.0
45449,730000.0
5980,1055000.0
39049,726500.0
5478,455000.0
28990,1545000.0
13053,2600000.0
17788,1970000.0
14829,505000.0
39766,1380000.0
31520,1528000.0
46911,940000.0
46775,400000.0
38560,190000.0
25168,1099000.0
37492,2400000.0
10975,1050000.0
30571,690000.0
17042,1245000.0
29281,355000.0
9828,1350000.0
33879,2635000.0
1181,1435000.0
6806,1000000.0
7316,165000.0
15987,1100000.0
34105,1475000.0
2721,668888.0
29314,1070000.0
6132,1000000.0
8164,960000.0
28710,380000.0
22757,1064349.0
10202,580000.0
37006,846000.0
1996,975000.0
16429,1400000.0
5873,1355000.0
10418,1090000.0
22414,233000.0
35510,1285000.0
20747,850000.0
25273,965000.0
24533,715000.0
40062,1120000.0
34492,831499.0
108,107500.0
39566,389000.0
22544,2332000.0
44927,290000.0
4121,3610000.0
16054,1700000.0
6516,1375000.0
4617,310000.0
5108,1305000.0
47193,880000.0
18342,435000.0
17,900000.0
28135,2582000.0
30748,815000.0
21777,595000.0
45747,560000.0
35624,182500.0
41622,1759000.0
32130,1260000.0
43090,770000.0
16040,460000.0
28063,730000.0
24560,1560000.0
47319,820000.0
14041,1130000.0
36941,452500.0
35431,905000.0
28344,1300000.0
24240,2515000.0
7324,1075000.0
41682,712000.0
2596,2000000.0
35252,715000.0
13992,979000.0
28768,1275000.0
17290,2498000.0
37734,790000.0
35981,845000.0
37955,750000.0
42396,730000.0
26058,339500.0
6532,1375000.0
27073,670000.0
15585,1400000.0
46037,1505000.0
26428,320000.0
9774,1460000.0
46987,1200000.0
14123,3150000.0
39468,1480000.0
16144,620000.0
42908,629000.0
1559,1840000.0
3960,525000.0
39336,480000.0
7350,850000.0
14290,398000.0
24351,1200000.0
21989,525000.0
44801,410000.0
5424,1099000.0
12824,988000.0
33515,1400000.0
10665,347000.0
13910,1040000.0
1959,3850000.0
28496,415000.0
42251,1845000.0
14116,429000.0
12596,682000.0
24833,560000.0
44234,635000.0
9506,1080000.0
44807,1065000.0
33852,492600.0
37836,240000.0
3966,565000.0
29637,3800000.0
25351,1912000.0
43464,683000.0
15029,685000.0
712,1130000.0
43378,2500000.0
23070,524000.0
30956,1688000.0
32511,1142000.0
19111,5274495.0
30301,2295000.0
6965,1032800.0
43010,495000.0
3047,650000.0
10691,770000.0
43489,899000.0
11026,2500000.0
45101,981000.0
6601,1565000.0
1246,1880000.0
26121,622594.0
33001,2295000.0
40540,463888.0
46125,925000.0
17071,400000.0
11722,1001000.0
44592,1098000.0
39813,1215000.0
31094,2335000.0
126,1170000.0
13343,665000.0
26522,900000.0
38665,1250000.0
7157,1120500.0
16425,590000.0
18343,654000.0
46844,300000.0
17589,1400000.0
4958,660000.0
33278,508000.0
31764,2200000.0
18468,385000.0
10988,1699000.0
14408,2100000.0
23579,725000.0
40270,1129000.0
16200,2425000.0
43928,467000.0
40016,555000.0
6207,465000.0
33423,389000.0
31706,2760000.0
21389,930000.0
26339,1600000.0
26219,1025000.0
47018,790000.0
31129,837000.0
32220,1100000.0
5250,1000000.0
23985,900000.0
11744,500000.0
29733,572000.0
46464,385000.0
45653,1010000.0
46922,320000.0
669,377800.0
10393,269000.0
20939,295000.0
29922,420000.0
25316,490000.0
38361,505000.0
30572,758800.0
26498,417500.0
7057,839000.0
14951,273000.0
31088,1280000.0
13652,2450000.0
39829,452000.0
12264,2115000.0
28361,1365000.0
26437,1226000.0
47244,435000.0
41534,1425000.0
40679,836000.0
22066,765000.0
12109,520000.0
35061,1325800.0
22401,455000.0
35941,1075000.0
25696,2560000.0
19469,465000.0
22874,660000.0
26990,700000.0
5961,1800000.0
17218,6350000.0
9085,825000.0
37660,388000.0
37233,920000.0
41170,740000.0
25834,550000.0
45798,615000.0
12485,350000.0
21356,1550000.0
825,1130000.0
46589,855000.0
19337,525000.0
26105,965999.0
6939,3285000.0
27375,1250000.0
10432,1125000.0
41662,3600000.0
38144,1195000.0
43353,550000.0
29233,479000.0
1653,2850000.0
31069,480000.0
22210,1183000.0
45403,800000.0
432,650000.0
28917,1360000.0
36125,457000.0
21642,529000.0
40556,465000.0
27089,2050000.0
23157,1372375.0
24920,2995000.0
27809,333000.0
9478,590000.0
33143,290000.0
38644,376000.0
39254,849000.0
33731,436500.0
15840,1365000.0
37860,483500.0
10745,1075000.0
23715,1130000.0
13589,965000.0
39427,655000.0
45766,425000.0
38602,1935000.0
7380,2410000.0
29369,1180000.0
28836,5100000.0
23740,446000.0
40280,560000.0
5994,1155000.0
35150,610000.0
21962,2200000.0
43960,255000.0
15635,662500.0
18838,1875500.0
34776,1000000.0
17916,300000.0
9492,1495000.0
18150,1650000.0
5812,286190.0
7581,569000.0
38817,658000.0
33085,1600000.0
19113,2900000.0
38319,179000.0
39666,818000.0
20044,2275000.0
32304,140000.0
10443,207500.0
16970,800000.0
4593,1560000.0
3990,1825000.0
34533,971500.0
22371,425000.0
43475,168500.0
4261,175000.0
23495,590000.0
43044,229000.0
44335,3350000.0
13500,1118000.0
18657,500000.0
43589,160000.0
15853,335000.0
11430,630000.0
25163,200000.0
42963,788000.0
14212,565000.0
42554,650000.0
36014,1100000.0
12949,469000.0
40612,501000.0
949,1302800.0
2268,525001.0
45618,600000.0
20269,1232000.0
15805,1642500.0
14900,366000.0
39435,810000.0
12933,1225000.0
43388,1360000.0
36176,750000.0
45092,885000.0
14298,1395000.0
27866,848000.0
2536,5545000.0
22664,2182000.0
25065,1100000.0
10533,1355000.0
2566,950000.0
22921,986000.0
33981,750000.0
3217,478000.0
43381,1370000.0
12976,1425000.0
22873,1772500.0
1778,378000.0
43601,280000.0
43224,141500.0
19452,765000.0
9092,250000.0
42659,517000.0
45729,748000.0
9017,365000.0
37404,1460000.0
27412,1250000.0
2977,2590000.0
35876,1350000.0
41346,520000.0
11371,2446805.0
7554,315000.0
13117,655000.0
25162,1125000.0
36529,800000.0
36537,178500.0
46542,948000.0
14167,945000.0
46080,329000.0
28295,766000.0
6606,600000.0
21776,255000.0
15098,1295000.0
37179,115000.0
24212,1155000.0
7326,450000.0
9487,850000.0
36784,1114000.0
8047,1559000.0
8436,679000.0
14546,915000.0
11101,1215000.0
14773,2540000.0
37614,1385000.0
38591,1380000.0
29325,465000.0
16606,680000.0
36208,830000.0
41726,570000.0
22167,1691625.0
25860,1505000.0
14839,1340000.0
41333,1140000.0
45141,1855000.0
2431,302500.0
20671,388000.0
32438,1390000.0
29024,1250000.0
29690,3295000.0
28675,515000.0
24817,1352000.0
43983,985000.0
7153,1200000.0
2788,444000.0
23868,698000.0
27372,1308000.0
47278,740000.0
42905,1050000.0
27333,450000.0
46036,145500.0
20239,279500.0
28978,222000.0
35262,700000.0
42576,830000.0
45671,580000.0
227,910000.0
17884,1350000.0
42869,805000.0
37667,740000.0
38375,1635000.0
23319,2417000.0
47326,1850000.0
8634,1307000.0
26324,652000.0
33834,750000.0
36687,1088000.0
10825,900000.0
11,810000.0
23247,4140000.0
18303,1680000.0
30902,670000.0
39957,280000.0
45621,550000.0
17640,860000.0
5978,869000.0
2415,450000.0
22007,745000.0
27387,1250000.0
16489,475000.0
1074,2405000.0
29799,1275000.0
15437,825000.0
30613,1900000.0
168,764000.0
39215,915000.0
45964,425000.0
31243,550000.0
36158,711500.0
32792,475000.0
23934,220000.0
40631,1300000.0
40598,1020000.0
43260,825000.0
33475,650000.0
38125,885000.0
21354,675000.0
9700,1334000.0
44254,290000.0
29614,707500.0
12216,1310000.0
34815,665000.0
46659,660000.0
36134,2155000.0
36301,1610000.0
17215,1625000.0
3336,2310000.0
44953,385000.0
44402,1546000.0
36840,2200000.0
27212,1580000.0
41944,710000.0
28654,1058000.0
31989,430000.0
2068,560000.0
40763,1515000.0
12774,450000.0
2896,580000.0
37030,520000.0
397,705000.0
44867,170000.0
13838,2325000.0
33627,380000.0
8517,1215000.0
36270,500000.0
17441,486000.0
35211,885000.0
39919,905000.0
29820,975000.0
22613,1788000.0
43098,1188000.0
33588,1581000.0
22020,675000.0
41504,1180000.0
28079,810000.0
12057,580000.0
23827,1350000.0
42345,1000000.0
44871,1350000.0
19154,925000.0
225,500000.0
35533,980000.0
12968,1079000.0
31726,1950000.0
39009,285000.0
45810,367000.0
4800,1950000.0
11361,560000.0
27289,794000.0
27465,1220000.0
13275,2215000.0
46783,265000.0
28351,1250000.0
46554,275000.0
17971,790000.0
20587,1275000.0
27238,755000.0
37269,5318000.0
45929,280000.0
8455,1610000.0
32311,545000.0
39220,1123000.0
16218,559000.0
31671,189000.0
26995,1752000.0
43126,173000.0
25629,1400000.0
11724,5150000.0
6590,155000.0
29706,735000.0
35163,655000.0
40725,1010000.0
32791,873000.0
31677,325000.0
19356,733881.0
15990,197500.0
10648,665000.0
25979,1030000.0
6003,1640000.0
16552,1000000.0
42548,1005000.0
45806,2350000.0
2291,1039000.0
16417,1535000.0
31498,1225000.0
9363,850000.0
38652,469000.0
32640,1340000.0
43897,770000.0
1938,999000.0
41202,1198750.0
33975,728775.0
11420,2218000.0
37512,235000.0
12405,1021411.0
11002,900000.0
15133,3069000.0
21297,370000.0
44519,1025000.0
7163,1710000.0
379,875000.0
15981,500000.0
11751,850000.0
9566,515000.0
10866,203000.0
42020,1325000.0
47361,400000.0
37355,1300000.0
